_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-9.8,M40234,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL LIVER HEPATOBLASTS,,-9.8,4.4,8.6,30211,501,367,27,7.4,1.4,290|368|445|622|763|1356|2244|2731|3081|3484|3929|4257|5340|6564|7429|7498|8659|27329|29968|54873|55195|59272|79589|113220|116255|151647|338557,ANPEP|ABCC6|ASS1|BDH1|CA5A|CP|FGB|GLDC|HGD|IGFBP1|LBP|MGST1|PLG|SLC15A1|VIL1|XDH|ALDH4A1|ANGPTL3|PSAT1|PALMD|CCDC198|ACE2|RNF128|KIF12|MOGAT1|TAFA4|FFAR4,-6.9,0
1,-9.6,M41689,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 1 CELL,,-9.6,6,9.2,30211,276,367,20,5.4,1.2,822|928|1439|2034|3606|3880|4013|4286|5327|5627|5743|8553|8848|8878|10955|11001|23075|83999|85414|93663,CAPG|CD9|CSF2RB|EPAS1|IL18|KRT19|VWA5A|MITF|PLAT|PROS1|PTGS2|BHLHE40|TSC22D1|SQSTM1|SERINC3|SLC27A2|SWAP70|KREMEN1|SLC45A3|ARHGAP18,-6.7,0
1,-9.5,M39128,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C29 MVECS 2,,-9.5,5.5,8.9,30211,313,367,21,5.7,1.2,2|302|652|660|928|1822|2034|2040|2321|4147|5269|7076|8611|8727|8848|9124|9168|23075|51299|54873|64129,A2M|ANXA2|BMP4|BMX|CD9|ATN1|EPAS1|STOM|FLT1|MATN2|SERPINB6|TIMP1|PLPP1|CTNNAL1|TSC22D1|PDLIM1|TMSB10|SWAP70|NRN1|PALMD|TINAGL1,-6.6,0
1,-9.4,M41655,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG GOBLET CELL,,-9.4,8.3,9.9,30211,148,367,15,4.1,1,445|479|1317|1356|2745|4257|4942|6286|6338|7076|55808|65268|79679|157506|284340,ASS1|ATP12A|SLC31A1|CP|GLRX|MGST1|OAT|S100P|SCNN1B|TIMP1|ST6GALNAC1|WNK2|VTCN1|RDH10|CXCL17,-6.5,0
1,-9.2,M39271,M1,1,0,Cell Type Signatures,7,HU FETAL RETINA RPE,,-9.2,5.6,8.8,30211,292,367,20,5.4,1.2,220|652|2006|3707|4257|4286|5358|6446|7422|7430|8553|8727|10144|23428|26249|29968|79674|84293|119587|245973,ALDH1A3|BMP4|ELN|ITPKB|MGST1|MITF|PLS3|SGK1|VEGFA|EZR|BHLHE40|CTNNAL1|FAM13A|SLC7A8|KLHL3|PSAT1|VEPH1|PRXL2A|CPXM2|ATP6V1C2,-6.4,0
1,-9,M39050,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPERIC,,-9,3.4,7.7,30211,795,367,33,9,1.5,2|290|302|392|467|477|928|1390|1728|2034|2040|2701|2745|2908|3032|3707|3910|4854|5269|5327|5329|5358|5743|5797|7004|7076|8490|8840|9124|10144|10955|11343|116255,A2M|ANPEP|ANXA2|ARHGAP1|ATF3|ATP1A2|CD9|CREM|NQO1|EPAS1|STOM|GJA4|GLRX|NR3C1|HADHB|ITPKB|LAMA4|NOTCH3|SERPINB6|PLAT|PLAUR|PLS3|PTGS2|PTPRM|TEAD4|TIMP1|RGS5|CCN4|PDLIM1|FAM13A|SERINC3|MGLL|MOGAT1,-6.2,0
1,-8.7,M41679,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG MESOTHELIAL CELL,,-8.7,3.7,7.6,30211,649,367,29,7.9,1.4,220|306|822|1728|3484|3572|3606|3791|3880|4036|4257|5055|5292|6385|6446|7076|7295|7348|8727|9076|9168|9985|22943|23428|26227|60481|81579|84879|157506,ALDH1A3|ANXA3|CAPG|NQO1|IGFBP1|IL6ST|IL18|KDR|KRT19|LRP2|MGST1|SERPINB2|PIM1|SDC4|SGK1|TIMP1|TXN|UPK1B|CTNNAL1|CLDN1|TMSB10|REC8|DKK1|SLC7A8|PHGDH|ELOVL5|PLA2G12A|MFSD2A|RDH10,-5.9,0
1,-8.6,M40292,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL SPLEEN MESOTHELIAL CELLS,,-8.6,6.8,8.9,30211,195,367,16,4.4,1.1,467|652|1993|3880|4036|5327|7076|7430|8553|8870|9985|23767|54507|114569|157869|374462,ATF3|BMP4|ELAVL2|KRT19|LRP2|PLAT|TIMP1|EZR|BHLHE40|IER3|REC8|FLRT3|ADAMTSL4|MAL2|SBSPON|PTPRQ,-5.9,0
1,-8.5,M41659,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR EPITHELIAL TYPE 1 CELL,,-8.5,4.6,8,30211,391,367,22,6,1.2,302|306|467|928|1410|2810|3606|3880|5358|5627|5743|6338|7422|10516|10626|11343|23705|28984|53405|60481|79589|157869,ANXA2|ANXA3|ATF3|CD9|CRYAB|SFN|IL18|KRT19|PLS3|PROS1|PTGS2|SCNN1B|VEGFA|FBLN5|TRIM16|MGLL|CADM1|RGCC|CLIC5|ELOVL5|RNF128|SBSPON,-5.8,0
1,-8.4,M39060,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPL,,-8.4,5.1,8.2,30211,323,367,20,5.4,1.2,672|3832|4036|4171|4175|4897|8727|9133|9787|11004|26227|51053|54443|55872|79674|79682|81610|221150|259266|441631,BRCA1|KIF11|LRP2|MCM2|MCM6|NRCAM|CTNNAL1|CCNB2|DLGAP5|KIF2C|PHGDH|GMNN|ANLN|PBK|VEPH1|CENPU|FAM83D|SKA3|ASPM|TSPAN11,-5.7,0
1,-8.3,M39176,M1,1,0,Cell Type Signatures,7,MURARO PANCREAS ENDOTHELIAL CELL,,-8.3,4.8,8,30211,362,367,21,5.7,1.2,2|928|1439|1543|1728|2034|2040|2321|2889|3572|3791|3910|5214|6446|8490|8848|9168|11082|23075|28984|55691,A2M|CD9|CSF2RB|CYP1A1|NQO1|EPAS1|STOM|FLT1|RAPGEF1|IL6ST|KDR|LAMA4|PFKP|SGK1|RGS5|TSC22D1|TMSB10|ESM1|SWAP70|RGCC|FRMD4A,-5.7,0
1,-8.2,M39059,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGBP,,-8.2,5.2,8.1,30211,300,367,19,5.2,1.2,672|3832|4036|4175|8727|9133|9787|11004|26227|51053|54443|55872|57633|79674|79682|81610|221150|259266|284217,BRCA1|KIF11|LRP2|MCM6|CTNNAL1|CCNB2|DLGAP5|KIF2C|PHGDH|GMNN|ANLN|PBK|LRRN1|VEPH1|CENPU|FAM83D|SKA3|ASPM|LAMA1,-5.6,0
1,-8.1,M39165,M1,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CH MKI67HIGH CELLS,,-8.1,9.2,9.5,30211,107,367,12,3.3,0.93,1993|3832|11004|51514|54443|54821|55388|55872|79075|81624|81691|221150,ELAVL2|KIF11|KIF2C|DTL|ANLN|ERCC6L|MCM10|PBK|DSCC1|DIAPH3|REXO5|SKA3,-5.5,0
1,-8.1,M39135,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C39 EPCAM POS BILE DUCT CELLS 4,,-8.1,6.7,8.6,30211,184,367,15,4.1,1,302|467|1410|1999|3880|5214|6385|7422|7430|8878|9076|9124|51704|57142|57552,ANXA2|ATF3|CRYAB|ELF3|KRT19|PFKP|SDC4|VEGFA|EZR|SQSTM1|CLDN1|PDLIM1|GPRC5B|RTN4|NCEH1,-5.4,0
1,-7.7,M39061,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPM,,-7.7,4.6,7.6,30211,356,367,20,5.4,1.2,652|672|994|3832|3880|4036|4171|6860|8727|9133|9787|11004|26227|51053|54443|55872|79682|81610|221150|259266,BMP4|BRCA1|CDC25B|KIF11|KRT19|LRP2|MCM2|SYT4|CTNNAL1|CCNB2|DLGAP5|KIF2C|PHGDH|GMNN|ANLN|PBK|CENPU|FAM83D|SKA3|ASPM,-5.2,0
1,-7.7,M41652,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-7.7,3.5,7.1,30211,629,367,27,7.4,1.4,159|379|822|928|1591|2034|2327|3030|3032|3880|4257|4942|5214|7295|8553|8848|9076|9124|23650|26227|26298|51053|54097|55287|55808|84293|282991,ADSS2|ARL4D|CAPG|CD9|CYP24A1|EPAS1|FMO2|HADHA|HADHB|KRT19|MGST1|OAT|PFKP|TXN|BHLHE40|TSC22D1|CLDN1|PDLIM1|TRIM29|PHGDH|EHF|GMNN|FAM3B|TMEM40|ST6GALNAC1|PRXL2A|BLOC1S2,-5.2,0
1,-7.7,M39103,M1,1,0,Cell Type Signatures,7,ZHONG PFC C1 MICROGLIA,,-7.7,5.4,7.9,30211,257,367,17,4.6,1.1,899|3832|4175|6491|8553|9133|9585|11004|51053|51660|54443|55872|63901|81610|81624|221150|259266,CCNF|KIF11|MCM6|STIL|BHLHE40|CCNB2|KIF20B|KIF2C|GMNN|MPC1|ANLN|PBK|FAM111A|FAM83D|DIAPH3|SKA3|ASPM,-5.1,0
1,-7.7,M39074,M1,1,0,Cell Type Signatures,7,ZHONG PFC MAJOR TYPES ASTROCYTES,,-7.7,4.8,7.7,30211,325,367,19,5.2,1.2,477|928|1910|2006|2628|3032|4854|4942|5269|6646|7076|10418|11343|26227|28984|29968|51704|60481|79674,ATP1A2|CD9|EDNRB|ELN|GATM|HADHB|NOTCH3|OAT|SERPINB6|SOAT1|TIMP1|SPON1|MGLL|PHGDH|RGCC|PSAT1|GPRC5B|ELOVL5|VEPH1,-5.1,0
1,-7.6,M39209,M1,1,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-7.6,3.2,6.9,30211,765,367,30,8.2,1.4,220|445|467|652|1136|1356|1410|1910|2034|2327|2674|3572|3694|3910|3929|4854|5358|5797|7005|8611|9358|11082|23767|51704|54873|55691|64129|84879|119587|140738,ALDH1A3|ASS1|ATF3|BMP4|CHRNA3|CP|CRYAB|EDNRB|EPAS1|FMO2|GFRA1|IL6ST|ITGB6|LAMA4|LBP|NOTCH3|PLS3|PTPRM|TEAD3|PLPP1|ITGBL1|ESM1|FLRT3|GPRC5B|PALMD|FRMD4A|TINAGL1|MFSD2A|CPXM2|TMEM37,-5.1,0
1,-7.5,M39284,M1,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM RESPIRATORY COLUMNAR CELLS,,-7.5,21,11,30211,28,367,7,1.9,0.71,302|928|1999|2034|2810|3880|7295,ANXA2|CD9|ELF3|EPAS1|SFN|KRT19|TXN,-4.9,0
1,-7.2,M39041,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX MICROGLIA 1,,-7.2,6.9,8.2,30211,155,367,13,3.5,0.96,899|3832|9133|9585|9787|11004|54443|55872|63901|79682|81610|81624|259266,CCNF|KIF11|CCNB2|KIF20B|DLGAP5|KIF2C|ANLN|PBK|FAM111A|CENPU|FAM83D|DIAPH3|ASPM,-4.7,0
1,-7.2,M41690,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-7.2,3.8,6.9,30211,502,367,23,6.3,1.3,822|928|1390|1439|2034|2355|3880|4013|4286|5269|5327|5329|5743|6446|7422|8553|8611|8848|8878|10955|23075|85414|93663,CAPG|CD9|CREM|CSF2RB|EPAS1|FOSL2|KRT19|VWA5A|MITF|SERPINB6|PLAT|PLAUR|PTGS2|SGK1|VEGFA|BHLHE40|PLPP1|TSC22D1|SQSTM1|SERINC3|SWAP70|SLC45A3|ARHGAP18,-4.7,0
1,-7.1,M41653,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG DIFFERENTIATING BASAL CELL,,-7.1,6.8,8.1,30211,157,367,13,3.5,0.96,445|2034|2327|3880|4942|5268|7348|8553|9076|10103|26298|54097|55808,ASS1|EPAS1|FMO2|KRT19|OAT|SERPINB5|UPK1B|BHLHE40|CLDN1|TSPAN1|EHF|FAM3B|ST6GALNAC1,-4.7,0
1,-6.9,M41743,M1,1,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE ENDOTHELIAL CELLS,,-6.9,7.2,8.1,30211,137,367,12,3.3,0.93,2|306|2034|2040|2321|2327|5358|9124|9168|11343|28984|54873,A2M|ANXA3|EPAS1|STOM|FLT1|FMO2|PLS3|PDLIM1|TMSB10|MGLL|RGCC|PALMD,-4.5,0
1,-6.9,M39122,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C21 STELLATE CELLS 1,,-6.9,5.9,7.7,30211,194,367,14,3.8,1,1410|1822|1910|2034|4147|4286|5627|5768|7076|8848|8870|10516|119587|125050,CRYAB|ATN1|EDNRB|EPAS1|MATN2|MITF|PROS1|QSOX1|TIMP1|TSC22D1|IER3|FBLN5|CPXM2|RN7SK,-4.5,0
1,-6.9,M40012,M1,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC IMMATURE PIT CELLS,,-6.9,6.5,7.8,30211,165,367,13,3.5,0.96,645|822|1510|1728|2810|3880|6286|7295|10103|11343|23428|55500|114569,BLVRB|CAPG|CTSE|NQO1|SFN|KRT19|S100P|TXN|TSPAN1|MGLL|SLC7A8|ETNK1|MAL2,-4.5,0
1,-6.8,M41713,M1,1,0,Cell Type Signatures,7,FAN OVARY CL11 MURAL GRANULOSA CELL,,-6.8,3.9,6.8,30211,443,367,21,5.7,1.2,467|2355|2628|3572|5292|5327|5732|6446|8727|9124|9168|23261|51053|55500|56987|57142|60481|81579|84263|93663|200879,ATF3|FOSL2|GATM|IL6ST|PIM1|PLAT|PTGER2|SGK1|CTNNAL1|PDLIM1|TMSB10|CAMTA1|GMNN|ETNK1|BBX|RTN4|ELOVL5|PLA2G12A|HSDL2|ARHGAP18|LIPH,-4.4,0
1,-6.8,M40004,M1,1,0,Cell Type Signatures,7,BUSSLINGER ESOPHAGEAL LATE SUPRABASAL CELLS,,-6.8,7.1,8,30211,140,367,12,3.3,0.93,302|2327|5055|5317|7295|7430|9168|11343|23650|54097|114569|284340,ANXA2|FMO2|SERPINB2|PKP1|TXN|EZR|TMSB10|MGLL|TRIM29|FAM3B|MAL2|CXCL17,-4.4,0
1,-6.6,M39256,M1,1,0,Cell Type Signatures,7,MENON FETAL KIDNEY 6 COLLECTING DUCT CELLS,,-6.6,8.8,8.4,30211,94,367,10,2.7,0.85,231|302|928|3880|7430|8848|55195|57142|114569|157506,AKR1B1|ANXA2|CD9|KRT19|EZR|TSC22D1|CCDC198|RTN4|MAL2|RDH10,-4.3,0
1,-6.5,M40028,M1,1,0,Cell Type Signatures,7,BUSSLINGER DUODENAL LATE IMMATURE ENTEROCYTES,,-6.5,6,7.5,30211,177,367,13,3.5,0.96,290|795|1543|2628|2745|3030|3032|4942|6564|7498|53405|57142|59272,ANPEP|S100G|CYP1A1|GATM|GLRX|HADHA|HADHB|OAT|SLC15A1|XDH|CLIC5|RTN4|ACE2,-4.2,0
1,-6.5,M39175,M1,1,0,Cell Type Signatures,7,MURARO PANCREAS MESENCHYMAL STROMAL CELL,,-6.5,3.1,6.3,30211,680,367,26,7.1,1.3,2|302|1728|1910|2034|2908|3910|4257|4643|4854|4942|5327|5329|5358|5743|7076|7295|8553|8840|8870|9168|10418|26227|29968|59345|140809,A2M|ANXA2|NQO1|EDNRB|EPAS1|NR3C1|LAMA4|MGST1|MYO1E|NOTCH3|OAT|PLAT|PLAUR|PLS3|PTGS2|TIMP1|TXN|BHLHE40|CCN4|IER3|TMSB10|SPON1|PHGDH|PSAT1|GNB4|SRXN1,-4.2,0
1,-6.4,M41656,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG MUCOUS CELL,,-6.4,7.2,7.8,30211,125,367,11,3,0.89,220|290|445|479|1356|1362|3791|5172|6286|7076|157506,ALDH1A3|ANPEP|ASS1|ATP12A|CP|CPD|KDR|SLC26A4|S100P|TIMP1|RDH10,-4.1,0
1,-6.3,M39125,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C24 EPCAM POS BILE DUCT CELLS 3,,-6.3,5.8,7.2,30211,185,367,13,3.5,0.96,290|302|467|1410|1728|1999|3880|6385|7295|7430|9076|79679|114569,ANPEP|ANXA2|ATF3|CRYAB|NQO1|ELF3|KRT19|SDC4|TXN|EZR|CLDN1|VTCN1|MAL2,-4,0
1,-6.3,M39111,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C7 EPCAM POS BILE DUCT CELLS 2,,-6.3,5.3,7,30211,219,367,14,3.8,1,290|302|306|467|1410|1999|3880|6385|7422|9076|55195|65268|79674|113220,ANPEP|ANXA2|ANXA3|ATF3|CRYAB|ELF3|KRT19|SDC4|VEGFA|CLDN1|CCDC198|WNK2|VEPH1|KIF12,-4,0
1,-6.3,M39054,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2B,,-6.3,3.7,6.4,30211,440,367,20,5.4,1.2,477|672|1410|1910|2006|2628|3707|3832|4036|4257|11004|26227|51660|55872|57633|79674|80258|84263|113026|202151,ATP1A2|BRCA1|CRYAB|EDNRB|ELN|GATM|ITPKB|KIF11|LRP2|MGST1|KIF2C|PHGDH|MPC1|PBK|LRRN1|VEPH1|EFHC2|HSDL2|PLCD3|RANBP3L,-4,0
1,-6.2,M41651,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASAL CELL,,-6.2,5.7,7.2,30211,188,367,13,3.5,0.96,302|928|1591|2034|2810|4942|5268|5317|7076|8848|9076|9124|64129,ANXA2|CD9|CYP24A1|EPAS1|SFN|OAT|SERPINB5|PKP1|TIMP1|TSC22D1|CLDN1|PDLIM1|TINAGL1,-4,0
1,-6.1,M39056,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL3,,-6.1,3.3,6.2,30211,574,367,23,6.3,1.3,302|467|477|1410|1910|2628|2908|3707|4036|4257|4897|5269|7430|10418|10516|23767|26227|29968|79674|80258|84263|119587|202151,ANXA2|ATF3|ATP1A2|CRYAB|EDNRB|GATM|NR3C1|ITPKB|LRP2|MGST1|NRCAM|SERPINB6|EZR|SPON1|FBLN5|FLRT3|PHGDH|PSAT1|VEPH1|EFHC2|HSDL2|CPXM2|RANBP3L,-3.9,0
1,-6.1,M40013,M1,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC MATURE PIT CELLS,,-6.1,5.1,6.9,30211,224,367,14,3.8,1,1510|1728|1999|3880|6286|7422|7430|10103|11343|23428|51495|55500|79589|114569,CTSE|NQO1|ELF3|KRT19|S100P|VEGFA|EZR|TSPAN1|MGLL|SLC7A8|HACD3|ETNK1|RNF128|MAL2,-3.9,0
1,-6.1,M39020,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BIG GROUPS GLIAL,,-6.1,6.8,7.4,30211,133,367,11,3,0.89,477|928|1910|2628|4942|7076|10418|26227|29968|51495|84293,ATP1A2|CD9|EDNRB|GATM|OAT|TIMP1|SPON1|PHGDH|PSAT1|HACD3|PRXL2A,-3.9,0
1,-6.1,M41697,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG EREG DENDRITIC CELL,,-6.1,3.3,6.1,30211,579,367,23,6.3,1.3,2|290|302|467|1390|2034|2120|4688|5329|5768|6385|6446|6646|7076|7422|8870|9123|9168|28984|57142|84803|93663|117247,A2M|ANPEP|ANXA2|ATF3|CREM|EPAS1|ETV6|NCF2|PLAUR|QSOX1|SDC4|SGK1|SOAT1|TIMP1|VEGFA|IER3|SLC16A3|TMSB10|RGCC|RTN4|GPAT3|ARHGAP18|SLC16A10,-3.8,0
1,-6,M41719,M1,1,0,Cell Type Signatures,7,FAN OVARY CL17 PUTATIVE APOPTOTIC SMOOTH MUSCLE CELL,,-6,5,6.7,30211,231,367,14,3.8,1,2|467|928|1390|1410|2034|2040|2701|4942|8490|8848|8870|8878|64129,A2M|ATF3|CD9|CREM|CRYAB|EPAS1|STOM|GJA4|OAT|RGS5|TSC22D1|IER3|SQSTM1|TINAGL1,-3.8,0
1,-6,M40158,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM VASCULAR ENDOTHELIAL CELLS,,-6,3.1,6,30211,633,367,24,6.5,1.3,290|1800|2034|2321|2355|2701|3791|4854|5358|6286|7004|7076|8490|8553|9124|28984|51294|53405|54873|55808|64129|84879|93663|140738,ANPEP|DPEP1|EPAS1|FLT1|FOSL2|GJA4|KDR|NOTCH3|PLS3|S100P|TEAD4|TIMP1|RGS5|BHLHE40|PDLIM1|RGCC|PCDH12|CLIC5|PALMD|ST6GALNAC1|TINAGL1|MFSD2A|ARHGAP18|TMEM37,-3.8,0
