_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.7,PGB:00026,M1,1,0,PaGenBase,36,Cell-specific: CD71+ EarlyErythroid,,-2.7,3,3.7,30211,147,680,10,1.5,0.46,598|2039|4860|7145|7504|8395|9693|10158|10826|65125,BCL2L1|DMTN|PNP|TNS1|XK|PIP5K1B|RAPGEF2|PDZK1IP1|FAXDC2|WNK1,-1.1,0
1,-2.7,PGB:00001,M1,1,0,PaGenBase,36,Tissue-specific: liver,,-2.7,1.8,3.2,30211,691,680,28,4.1,0.76,717|1491|1610|2330|2639|2705|3053|3484|3698|3827|3929|4490|5265|5827|7263|8309|8659|8884|9076|9388|10020|10164|54206|79932|84102|84141|84879|284111,C2|CTH|DAO|FMO5|GCDH|GJB1|SERPIND1|IGFBP1|ITIH2|KNG1|LBP|MT1B|SERPINA1|PXMP2|TST|ACOX2|ALDH4A1|SLC5A6|CLDN1|LIPG|GNE|CHST4|ERRFI1|KIAA0319L|SLC41A2|EVA1A|MFSD2A|SLC13A5,-1,0
1,-2.6,PGB:00054,M1,1,0,PaGenBase,36,Tissue-specific: thyroid,,-2.6,2.5,3.5,30211,232,680,13,1.9,0.53,4703|7038|7136|7453|9388|10404|22881|51804|84620|115111|146556|222663|255631,NEB|TG|TNNI2|WARS1|LIPG|CPQ|ANKRD6|SIX4|ST6GAL2|SLC26A7|C16orf89|SCUBE3|COL24A1,-1,0
1,-2.6,PGB:00192,M1,1,0,PaGenBase,36,Cell-specific: GM133,,-2.6,10,5.1,30211,13,680,3,0.44,0.25,4311|4321|5467,MME|MMP12|PPARD,-0.98,0
1,-2.5,PGB:00030,M1,1,0,PaGenBase,36,Tissue-specific: prostate,,-2.5,2.5,3.3,30211,213,680,12,1.8,0.5,55|2651|4824|5144|6565|7348|11283|25803|64344|84651|148327|375611,ACP3|GCNT2|NKX3-1|PDE4D|SLC15A2|UPK1B|CYP4F8|SPDEF|HIF3A|SPINK7|CREB3L4|SLC26A5,-0.93,0
1,-2.4,PGB:00068,M1,1,0,PaGenBase,36,Tissue-specific: Stomach,,-2.4,4.6,3.8,30211,48,680,5,0.74,0.33,2650|9992|10595|64283|80036,GCNT1|KCNE2|ERN2|ARHGEF28|TRPM3,-0.86,0
1,-2.4,PGB:00119,M1,1,0,PaGenBase,36,Cell-specific: Renal Epithelial,,-2.4,4.6,3.8,30211,48,680,5,0.74,0.33,5265|8842|10406|80201|254295,SERPINA1|PROM1|WFDC2|HKDC1|PHYHD1,-0.86,0
1,-2.2,PGB:00049,M1,1,0,PaGenBase,36,Cell-specific: Adipocyte,,-2.2,2.8,3.2,30211,145,680,9,1.3,0.44,2199|3693|4311|4321|5654|5793|5827|84293|125058,FBLN2|ITGB5|MME|MMP12|HTRA1|PTPRG|PXMP2|PRXL2A|TBC1D16,-0.79,0
1,-2.1,PGB:00156,M1,1,0,PaGenBase,36,Tissue-specific: Tongue,,-2.1,5.1,3.7,30211,35,680,4,0.59,0.29,5493|7051|51458|84651,PPL|TGM1|RHCG|SPINK7,-0.7,0
1,-2,PGB:00095,M1,1,0,PaGenBase,36,Cell-specific: LNCAP,,-2,4.8,3.5,30211,37,680,4,0.59,0.29,231|2346|4824|27330,AKR1B1|FOLH1|NKX3-1|RPS6KA6,-0.64,0
