_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.9,M6422,M1,1,0,Transcription Factor Targets,16,TTAYRTAA E4BP4 01,,-4.9,3.1,5.4,30211,268,680,19,2.8,0.63,40|216|489|747|1831|2118|2823|3614|4355|5270|22807|23705|29841|57222|65268|79836|116931|153830|255928,ASIC2|ALDH1A1|ATP2A3|DAGLA|TSC22D3|ETV4|GPM6A|IMPDH1|MPP2|SERPINE2|IKZF2|CADM1|GRHL1|ERGIC1|WNK2|LONRF3|MED12L|RNF145|SYT14,-2.7,0
1,-4.9,M12580,M1,1,0,Transcription Factor Targets,16,GATA3 01,,-4.9,3.3,5.4,30211,245,680,18,2.6,0.62,40|598|1906|2039|3625|6299|6867|9213|10103|22807|23154|55612|55907|56904|79836|80036|124637|222663,ASIC2|BCL2L1|EDN1|DMTN|INHBB|SALL1|TACC1|XPR1|TSPAN1|IKZF2|NCDN|FERMT1|CMAS|SH3GLB2|LONRF3|TRPM3|CYB5D1|SCUBE3,-2.7,0
1,-4.8,M946,M1,1,0,Transcription Factor Targets,16,GGATTA PITX2 Q2,,-4.8,2.3,4.9,30211,594,680,31,4.6,0.8,134|3614|3993|4036|4217|5076|5276|6328|6781|7145|7504|8566|10178|22807|25803|26037|26298|51313|51523|51684|54567|56171|60675|80036|84141|84239|84812|92558|146760|339479|100506658,ADORA1|IMPDH1|LLGL2|LRP2|MAP3K5|PAX2|SERPINI2|SCN3A|STC1|TNS1|XK|PDXK|TENM1|IKZF2|SPDEF|SIPA1L1|EHF|GASK1B|CXXC5|SUFU|DLL4|DNAH7|PROK2|TRPM3|EVA1A|ATP13A4|PLCD4|BICDL1|RTN4RL1|BRINP3|OCLN,-2.6,0
1,-4.8,M13237,M1,1,0,Transcription Factor Targets,16,BACH2 01,,-4.8,3.1,5.3,30211,273,680,19,2.8,0.63,55|445|1824|1839|1942|2151|2890|3691|4034|6611|8727|9120|10164|22999|23154|55907|60675|65244|92558,ACP3|ASS1|DSC2|HBEGF|EFNA1|F2RL2|GRIA1|ITGB4|LRCH4|SMS|CTNNAL1|SLC16A6|CHST4|RIMS1|NCDN|CMAS|PROK2|SPATS2|BICDL1,-2.6,0
1,-4.7,M12915,M1,1,0,Transcription Factor Targets,16,NF1 Q6 01,,-4.7,3.1,5.2,30211,276,680,19,2.8,0.63,2660|2744|4257|4355|4774|5167|6299|6423|6565|9213|9771|22848|51057|54677|54857|90019|115111|127707|161253,MSTN|GLS|MGST1|MPP2|NFIA|ENPP1|SALL1|SFRP2|SLC15A2|XPR1|RAPGEF5|AAK1|WDPCP|CROT|GDPD2|SYT8|SLC26A7|KLHDC7A|REM2,-2.6,0
1,-4.7,M15359,M1,1,0,Transcription Factor Targets,16,CREBP1 01,,-4.7,3.6,5.4,30211,183,680,15,2.2,0.56,467|747|1831|2118|2823|3614|4355|5270|22807|23705|27330|29841|57222|116931|153830,ATF3|DAGLA|TSC22D3|ETV4|GPM6A|IMPDH1|MPP2|SERPINE2|IKZF2|CADM1|RPS6KA6|GRHL1|ERGIC1|MED12L|RNF145,-2.6,0
1,-4.7,M15551,M1,1,0,Transcription Factor Targets,16,IK3 01,,-4.7,3.3,5.3,30211,229,680,17,2.5,0.6,182|717|1831|3096|5274|6252|6299|6536|7136|9543|23705|26298|55691|60675|80036|115111|284403,JAG1|C2|TSC22D3|HIVEP1|SERPINI1|RTN1|SALL1|SLC6A9|TNNI2|IGDCC3|CADM1|EHF|FRMD4A|PROK2|TRPM3|SLC26A7|WDR62,-2.6,0
1,-4.5,M3263,M1,1,0,Transcription Factor Targets,16,STAT3 02,,-4.5,3.9,5.4,30211,148,680,13,1.9,0.53,40|4036|6382|9887|9899|22999|55032|57402|81628|148932|161253|222663|266722,ASIC2|LRP2|SDC1|SMG7|SV2B|RIMS1|SLC35A5|S100A14|TSC22D4|MOB3C|REM2|SCUBE3|HS6ST3,-2.4,0
1,-4.5,M6969,M1,1,0,Transcription Factor Targets,16,BACH1 01,,-4.5,3,5,30211,263,680,18,2.6,0.62,55|664|1824|1839|2151|2890|3691|3880|3914|8727|23108|23154|54101|60675|79836|91107|92558|153769,ACP3|BNIP3|DSC2|HBEGF|F2RL2|GRIA1|ITGB4|KRT19|LAMB3|CTNNAL1|RAP1GAP2|NCDN|RIPK4|PROK2|LONRF3|TRIM47|BICDL1|SH3RF2,-2.4,0
1,-4.5,M9852,M1,1,0,Transcription Factor Targets,16,CHOP 01,,-4.5,3.2,5.1,30211,239,680,17,2.5,0.6,467|1602|3925|4036|5099|5187|5218|5493|6423|6769|6781|8706|22999|54407|55032|56904|64067,ATF3|DACH1|STMN1|LRP2|PCDH7|PER1|CDK14|PPL|SFRP2|STAC|STC1|B3GALNT1|RIMS1|SLC38A2|SLC35A5|SH3GLB2|NPAS3,-2.4,0
1,-4.4,M19327,M1,1,0,Transcription Factor Targets,16,CDC5 01,,-4.4,3,5,30211,266,680,18,2.6,0.62,1004|5076|5154|6239|6299|6382|9076|10178|11174|22903|23705|54206|54567|55691|57379|60675|114792|222663,CDH6|PAX2|PDGFA|RREB1|SALL1|SDC1|CLDN1|TENM1|ADAMTS6|BTBD3|CADM1|ERRFI1|DLL4|FRMD4A|AICDA|PROK2|KLHL32|SCUBE3,-2.3,0
1,-4.4,M14351,M1,1,0,Transcription Factor Targets,16,AFP1 Q6,,-4.4,3,5,30211,268,680,18,2.6,0.62,467|1012|2199|5055|6571|6781|7476|7504|8649|8671|9213|10178|25825|54567|65125|84141|140469|146760,ATF3|CDH13|FBLN2|SERPINB2|SLC18A2|STC1|WNT7A|XK|LAMTOR3|SLC4A4|XPR1|TENM1|BACE2|DLL4|WNK1|EVA1A|MYO3B|RTN4RL1,-2.3,0
1,-4.4,M18920,M1,1,0,Transcription Factor Targets,16,GATA C,,-4.4,3,5,30211,268,680,18,2.6,0.62,489|1839|1906|2039|2122|5076|5357|5493|6867|7348|9573|25819|54462|84978|115111|162466|222663|266722,ATP2A3|HBEGF|EDN1|DMTN|MECOM|PAX2|PLS1|PPL|TACC1|UPK1B|GDF3|NOCT|CCSER2|FRMD5|SLC26A7|PHOSPHO1|SCUBE3|HS6ST3,-2.3,0
1,-4.4,M12599,M1,1,0,Transcription Factor Targets,16,MYOD 01,,-4.4,3,4.9,30211,269,680,18,2.6,0.62,214|598|1592|1839|1942|2009|5549|9699|22848|22941|23154|23564|54857|55691|57535|57537|79625|340348,ALCAM|BCL2L1|CYP26A1|HBEGF|EFNA1|EML1|PRELP|RIMS2|AAK1|SHANK2|NCDN|DDAH2|GDPD2|FRMD4A|ELAPOR1|SORCS2|NDNF|TSPAN33,-2.3,0
1,-4.4,M16722,M1,1,0,Transcription Factor Targets,16,MYB Q5 01,,-4.4,3,4.9,30211,269,680,18,2.6,0.62,40|2118|2651|5218|5283|6239|6430|6536|9120|10316|22999|23705|51804|54206|57718|79846|84679|133522,ASIC2|ETV4|GCNT2|CDK14|PIGH|RREB1|SRSF5|SLC6A9|SLC16A6|NMUR1|RIMS1|CADM1|SIX4|ERRFI1|PPP4R4|CFAP69|SLC9A7|PPARGC1B,-2.3,0
1,-4.3,M19368,M1,1,0,Transcription Factor Targets,16,TGATTTRY GFI1 01,,-4.3,2.9,4.9,30211,296,680,19,2.8,0.63,1004|1012|2823|4036|5076|5218|6299|6781|8649|9213|9699|10256|10451|51057|51809|54462|64084|126868|339479,CDH6|CDH13|GPM6A|LRP2|PAX2|CDK14|SALL1|STC1|LAMTOR3|XPR1|RIMS2|CNKSR1|VAV3|WDPCP|GALNT7|CCSER2|CLSTN2|MAB21L3|BRINP3,-2.2,0
1,-4.3,M6628,M1,1,0,Transcription Factor Targets,16,GTGGGTGK UNKNOWN,,-4.3,2.8,4.8,30211,297,680,19,2.8,0.63,40|1839|2890|4613|5063|5187|5793|6668|10768|22941|26298|51062|79679|126868|129642|130399|162466|340348|404093,ASIC2|HBEGF|GRIA1|MYCN|PAK3|PER1|PTPRG|SP2|AHCYL1|SHANK2|EHF|ATL1|VTCN1|MAB21L3|MBOAT2|ACVR1C|PHOSPHO1|TSPAN33|CUEDC1,-2.2,0
1,-4.3,M6170,M1,1,0,Transcription Factor Targets,16,OCT1 Q6,,-4.3,2.9,4.9,30211,272,680,18,2.6,0.62,134|216|1831|2823|4034|4774|5144|5774|6328|7184|8842|9699|23705|26298|84679|171019|285025|339479,ADORA1|ALDH1A1|TSC22D3|GPM6A|LRCH4|NFIA|PDE4D|PTPN3|SCN3A|HSP90B1|PROM1|RIMS2|CADM1|EHF|SLC9A7|ADAMTS19|CCDC141|BRINP3,-2.2,0
1,-4.3,M9902,M1,1,0,Transcription Factor Targets,16,ELF1 Q6,,-4.3,3,4.9,30211,249,680,17,2.5,0.6,489|1435|4774|7099|7294|8556|9213|11138|22807|51291|51804|54621|55907|79139|80230|339479|415117,ATP2A3|CSF1|NFIA|TLR4|TXK|CDC14A|XPR1|TBC1D8|IKZF2|GMIP|SIX4|VSIG10|CMAS|DERL1|RUFY1|BRINP3|STX19,-2.2,0
1,-4.3,M7477,M1,1,0,Transcription Factor Targets,16,AP1 Q2 01,,-4.3,2.9,4.8,30211,274,680,18,2.6,0.62,1606|1839|1942|3614|3914|4034|4321|22941|22999|23054|23108|23154|54101|55907|64065|79836|92558|153769,DGKA|HBEGF|EFNA1|IMPDH1|LAMB3|LRCH4|MMP12|SHANK2|RIMS1|NCOA6|RAP1GAP2|NCDN|RIPK4|CMAS|PERP|LONRF3|BICDL1|SH3RF2,-2.2,0
1,-4.2,M15929,M1,1,0,Transcription Factor Targets,16,MEF2 Q6 01,,-4.2,3,4.9,30211,250,680,17,2.5,0.6,40|231|489|1272|2852|2888|5187|6328|6769|9699|22848|54567|55691|57628|153020|153830|222663,ASIC2|AKR1B1|ATP2A3|CNTN1|GPER1|GRB14|PER1|SCN3A|STAC|RIMS2|AAK1|DLL4|FRMD4A|DPP10|RASGEF1B|RNF145|SCUBE3,-2.2,0
1,-4.2,M17712,M1,1,0,Transcription Factor Targets,16,WGTTNNNNNAAA UNKNOWN,,-4.2,2.2,4.5,30211,554,680,28,4.1,0.76,40|460|1592|2122|2744|3096|4337|4774|5099|5218|6239|6751|8515|10549|11174|23224|25803|26298|54462|56922|80000|84978|114792|115111|133522|169044|205428|222663,ASIC2|ASTN1|CYP26A1|MECOM|GLS|HIVEP1|MOCS1|NFIA|PCDH7|CDK14|RREB1|SSTR1|ITGA10|PRDX4|ADAMTS6|SYNE2|SPDEF|EHF|CCSER2|MCCC1|GREB1L|FRMD5|KLHL32|SLC26A7|PPARGC1B|COL22A1|DIPK2A|SCUBE3,-2.1,0
1,-4.1,M14862,M1,1,0,Transcription Factor Targets,16,P300 01,,-4.1,3,4.8,30211,256,680,17,2.5,0.6,392|598|1606|1831|1839|2705|5274|5638|7105|23564|51523|51804|54831|55198|79625|171177|246176,ARHGAP1|BCL2L1|DGKA|TSC22D3|HBEGF|GJB1|SERPINI1|PRRG1|TSPAN6|DDAH2|CXXC5|SIX4|BEST2|APPL2|NDNF|RHOV|GAS2L2,-2.1,0
1,-4.1,M30267,M1,1,0,Transcription Factor Targets,16,ZNF165 TARGET GENES,,-4.1,5,5.4,30211,80,680,9,1.3,0.44,2863|5793|6584|6793|57488|81618|84253|84899|85369,GPR39|PTPRG|SLC22A5|STK10|ESYT2|ITM2C|GARNL3|TMTC4|STRIP1,-2.1,0
1,-4.1,M133,M1,1,0,Transcription Factor Targets,16,TCF11 01,,-4.1,2.9,4.7,30211,258,680,17,2.5,0.6,182|2890|3694|3736|5076|5144|6520|7057|9699|23086|23705|55603|57535|79589|81671|84102|124637,JAG1|GRIA1|ITGB6|KCNA1|PAX2|PDE4D|SLC3A2|THBS1|RIMS2|EXPH5|CADM1|TENT5A|ELAPOR1|RNF128|VMP1|SLC41A2|CYB5D1,-2,0
1,-3.9,M15719,M1,1,0,Transcription Factor Targets,16,YYCATTCAWW UNKNOWN,,-3.9,3.2,4.7,30211,192,680,14,2.1,0.54,40|467|2118|2823|4774|6328|8556|22848|54462|84879|115111|116931|284217|339479,ASIC2|ATF3|ETV4|GPM6A|NFIA|SCN3A|CDC14A|AAK1|CCSER2|MFSD2A|SLC26A7|MED12L|LAMA1|BRINP3,-1.9,0
1,-3.9,M16805,M1,1,0,Transcription Factor Targets,16,AR Q2,,-3.9,3.9,4.9,30211,126,680,11,1.6,0.48,1602|1831|2660|2705|3096|6239|9699|22807|23154|57222|85369,DACH1|TSC22D3|MSTN|GJB1|HIVEP1|RREB1|RIMS2|IKZF2|NCDN|ERGIC1|STRIP1,-1.9,0
1,-3.9,M18732,M1,1,0,Transcription Factor Targets,16,AP2ALPHA 01,,-3.9,2.9,4.6,30211,243,680,16,2.4,0.58,445|460|1608|1813|2118|5063|5467|5793|8556|10256|10608|51523|54567|65268|81832|222950,ASS1|ASTN1|DGKG|DRD2|ETV4|PAK3|PPARD|PTPRG|CDC14A|CNKSR1|MXD4|CXXC5|DLL4|WNK2|NETO1|NYAP1,-1.9,0
1,-3.8,M10220,M1,1,0,Transcription Factor Targets,16,AP1 01,,-3.8,2.8,4.5,30211,271,680,17,2.5,0.6,664|1839|4188|5218|5268|9899|10164|23108|23154|53353|54407|55907|65244|92558|153769|222663|259173,BNIP3|HBEGF|MDFI|CDK14|SERPINB5|SV2B|CHST4|RAP1GAP2|NCDN|LRP1B|SLC38A2|CMAS|SPATS2|BICDL1|SH3RF2|SCUBE3|ALS2CL,-1.8,0
1,-3.8,M6830,M1,1,0,Transcription Factor Targets,16,CEBP Q2 01,,-3.8,2.8,4.5,30211,272,680,17,2.5,0.6,3925|5099|5144|5187|5321|5357|5493|6781|9388|10420|10673|23236|23705|79836|84239|116931|404093,STMN1|PCDH7|PDE4D|PER1|PLA2G4A|PLS1|PPL|STC1|LIPG|TESK2|TNFSF13B|PLCB1|CADM1|LONRF3|ATP13A4|MED12L|CUEDC1,-1.8,0
1,-3.8,M6136,M1,1,0,Transcription Factor Targets,16,HNF3B 01,,-3.8,3,4.5,30211,223,680,15,2.2,0.56,489|2823|3053|7184|8727|9120|10178|22807|23154|23236|54206|55691|126868|166824|222663,ATP2A3|GPM6A|SERPIND1|HSP90B1|CTNNAL1|SLC16A6|TENM1|IKZF2|NCDN|PLCB1|ERRFI1|FRMD4A|MAB21L3|RASSF6|SCUBE3,-1.8,0
1,-3.7,M30113,M1,1,0,Transcription Factor Targets,16,PBXIP1 TARGET GENES,,-3.7,2.7,4.4,30211,277,680,17,2.5,0.6,445|2199|2888|3736|3852|5575|7057|9388|23191|51028|51291|80000|80736|116931|125050|284111|375611,ASS1|FBLN2|GRB14|KCNA1|KRT5|PRKAR1B|THBS1|LIPG|CYFIP1|VPS36|GMIP|GREB1L|SLC44A4|MED12L|RN7SK|SLC13A5|SLC26A5,-1.8,0
1,-3.7,M8695,M1,1,0,Transcription Factor Targets,16,CEBP 01,,-3.7,2.7,4.4,30211,277,680,17,2.5,0.6,1012|1831|2122|2651|5549|7006|7057|9899|10267|22999|23022|23154|23224|23348|23705|84141|91947,CDH13|TSC22D3|MECOM|GCNT2|PRELP|TEC|THBS1|SV2B|RAMP1|RIMS1|PALLD|NCDN|SYNE2|DOCK9|CADM1|EVA1A|ARRDC4,-1.8,0
1,-3.7,M8413,M1,1,0,Transcription Factor Targets,16,EN1 01,,-3.7,4,4.8,30211,111,680,10,1.5,0.46,2070|2890|4217|6536|8556|9771|23236|26037|84239|157506,EYA4|GRIA1|MAP3K5|SLC6A9|CDC14A|RAPGEF5|PLCB1|SIPA1L1|ATP13A4|RDH10,-1.8,0
